这首歌就是写给你,,,,,,,,,,0,
让我信任你们,,,,,,,,,,0,
不再表示怀疑,,,,,,,,,,0,
坦然你的内心,,,,,,,,,,0,
改掉你的脾气,,,,,,,,,,0,
我开始放起了音乐你竖起耳朵听,,,,,,,,,,0,
不需要任何评价但可以发出声音,,,,,,,,,,0,
对于冷眼旁观的人 我不会在意,,,,,,,,,,0,
如果不敢相信别人 oh 你就要认命,,,,,,,,,,0,
Hey 我的homies 都站在我的身后,,,,,,,,,,0,
不敢踏出了一步 是因为你没找到节奏,,,,,,,,,,0,
你被小人陷害了是不是 感觉非常烂,,,,,,,,,,0,
互相猜忌像火一样 就是熄不掉的灾难,,,,,,,,,,0,
总是让别人信任你 又拿不出你的真心,,,,,,,,,,0,
所以狗屁的诚意也顿时变成了垃圾,,,,,,,,,,1,
别再装作好人也该把你的姿态放低,,,,,,,,,,0,
无论怎么摸索也猜不透你的脾气,,,,,,,,,,0,
我问我的名字叫做什么你不知道,,,,,,,,,,0,
告诉你1992可以当作我的代号,,,,,,,,,,0,
所以别再挑战谁的极限你要知晓,,,,,,,,,,0,
还有你的厉害我永远都不想领教,,,,,,,,,,0,
让我信任你们,,,,,,,,,,0,
不再表示怀疑,,,,,,,,,,0,
坦然你的内心,,,,,,,,,,0,
改掉你的脾气,,,,,,,,,,0,
让我信任你们,,,,,,,,,,0,
不再表示怀疑,,,,,,,,,,0,
坦然你的内心,,,,,,,,,,0,
改掉你的脾气,,,,,,,,,,0,
你们的哪些话能 够证明我是对的,,,,,,,,,,0,
我才不会看着谁的脸色 继续行事呢,,,,,,,,,,0,
但我需要尊重家人和homie的想法,,,,,,,,,,0,
不需要把我的傲慢 在他们面前来放大,,,,,,,,,,0,
所谓的信任都是将真心送给别人,,,,,,,,,,0,
就算我只能得到满身挫败的伤痕,,,,,,,,,,0,
而所有的自信还是需要留给自己,,,,,,,,,,0,
这样做才能够 给敌人强硬的打击,,,,,,,,,,0,
没错 你别再说了我已经下了决定,,,,,,,,,,0,
是的 别再吵了我的信念就是这样坚硬,,,,,,,,,,0,
那磕破的伤口在空气下有了化学反应,,,,,,,,,,0,
还有多少人的枪口一直朝向你的头顶,,,,,,,,,,0,
ei 朝向你的头顶,,,,,,,,,,0,
ei 朝向你的头顶,,,,,,,,,,0,
让我信任你们,,,,,,,,,,0,
不再表示怀疑,,,,,,,,,,0,
坦然你的内心,,,,,,,,,,0,
改掉你的脾气,,,,,,,,,,0,
让我信任你们,,,,,,,,,,0,
不再表示怀疑,,,,,,,,,,0,
坦然你的内心,,,,,,,,,,0,
改掉你的脾气,,,,,,,,,,0,
Lover 洛娃,,,,,,,,,,0,
Lover blocks the kids “洛娃堵塞住街道”,,,,,,,,,,0,
Lover blocks the kids “洛娃堵塞住街道”,,,,,,,,,,0,
Dizzy and we drinking 我们飘飘然还继续灌灌酒,,,,,,,,,,0,
Yeah Daily Daily rock it 每一天的每一天都疯了,,,,,,,,,,0,
Yeah Daily Daily rock it 每一天的每一天都疯了,,,,,,,,,,0,
他要开始加油添醋 那洛娃就开始DISS,,,,,,,,,,0,
他们从来没有胆 我吃雄心豹子胆,,,,,,,,,,0,
一直嗨到自然醒 我飞到天上去,,,,,,,,,,0,
我写词很赤裸 枪手来给点线索,,,,,,,,,,0,
活得再怎么落魄 该谁谁 不要躲,,,,,,,,,,0,
玩了说唱几年 现在你才看的,,,,,,,,,,0,
教你做人 没别的 别丢了灵魂,,,,,,,,,,0,
他们是假的 是脆的 会自然住进土壤,,,,,,,,,,0,
哪里看出我在乎?我装个人样,,,,,,,,,,0,
歌词我写完了 也许只是开心一场,,,,,,,,,,0,
别老想着红透半边天 快去睡几个导演,,,,,,,,,,1,
别老想着红透半边天 快去睡几个导演,,,,,,,,,,1,
不具名的演员也别管有没有观众,,,,,,,,,,0,
听着 洛娃 谢谢侬 占用了你的三分钟,,,,,,,,,,0,
Lately lately risky 每一次每一次都全身心投入,,,,,,,,,,0,
 Lately lately lately risky 每一次每一次都全身心投入,,,,,,,,,,0,
威士忌下药 灌给他 我们打的走吧,,,,,,,,,,1,
我做啥都没人看 那我做啥都不要管,,,,,,,,,,0,
从没有人百分百给我勇气 那自己走下去,,,,,,,,,,0,
有种草丛你别躲,,,,,,,,,,0,
痴左线 换个方言 你米话我太Free,,,,,,,,,,0,
滚回起点 两点又该失眠,,,,,,,,,,0,
算一算今天 你又再 颓废一点,,,,,,,,,,0,
人生这么短也不想要充实一年?,,,,,,,,,,0,
宅了一天又一天 连老朋友也不见,,,,,,,,,,0,
 this is Lover Bitch speaking 喂？洛娃在此,,,,,,,,,,0,
ok 抱歉哦 垃圾我不回收 哪来滚哪去,,,,,,,,,,1,
爷儿我脾气不好 哪凉快哪儿待着去,,,,,,,,,,1,
我实打实 一步一个脚印 从不装皇帝,,,,,,,,,,0,
起?,,,,,,,,,,0,
碰了灰尘 谁笑了 再来十个回合,,,,,,,,,,0,
真金白银 不用藏 会发出光芒,,,,,,,,,,0,
我听说你最近做的很好 混的很棒,,,,,,,,,,0,
没有同类的欣赏 不过是伤心一场,,,,,,,,,,0,
喝点酒 来点乙醇 今晚再疯一场,,,,,,,,,,0,
不具名的演员也别管有没有观众,,,,,,,,,,0,
不具名的演员也别管有没有观众,,,,,,,,,,0,
思绪也从不停歇,,,,,,,,,,0,
像水仙在花园 开一次就凋谢,,,,,,,,,,0,
穿过这喧闹的街,,,,,,,,,,0,
我只有我自己 没什么不可以,,,,,,,,,,0,
想起你和我之间做过的约定,,,,,,,,,,0,
梦想总是那么大大到彼此确信,,,,,,,,,,0,
陪伴了那么久哪怕我根本不知道你贵姓,,,,,,,,,,0,
做回应 不在乎凌晨几点陪我数着星星,,,,,,,,,,0,
把所有精力都给我 说遇见我是你的庆幸,,,,,,,,,,0,
陪我拼命 哪怕全世界都说我是个神经病,,,,,,,,,,0,
别人都给我打电话你却给我写信,,,,,,,,,,0,
你说你说你说你总是再说,,,,,,,,,,0,
说带我回家 带我见你妈妈,,,,,,,,,,0,
说不论对错满意的答卷上从来不会画叉,,,,,,,,,,0,
说要抱紧我直到我身边出现另一个他,,,,,,,,,,0,
让我纠结纠结纠结 纠结了好久,,,,,,,,,,0,
还是不明白如果分开那怎能算是出糗,,,,,,,,,,0,
像是发锈铁门窗上装的一道枢纽,,,,,,,,,,0,
像是已经枯萎的玫瑰一样老而不朽,,,,,,,,,,0,
在我们之间 有过很多不可告人的秘密,,,,,,,,,,0,
也陪道貌岸然的你演了几场不修边幅的戏,,,,,,,,,,0,
也记着,,,,,,,,,,0,
我总是在晚上拉着你细数我的回忆,,,,,,,,,,0,
可当有一天我们都累了,,,,,,,,,,0,
把烟都抽到根子上洗洗就睡了,,,,,,,,,,0,
也不说话 不给对方想要的回答,,,,,,,,,,0,
只剩下残余的刻板印象在空气里散发着尴尬,,,,,,,,,,0,
尴尬的气氛那时候浪漫已经快没有了温存,,,,,,,,,,0,
嘴上不说,,,,,,,,,,0,
但我心里开始关闭那扇门,,,,,,,,,,0,
也知道从那一刻起回到从前已经不太有可能,,,,,,,,,,0,
唉 我还是在想呀,,,,,,,,,,0,
我们两个到底是谁哪里不好呀,,,,,,,,,,0,
还是算了吧 那就算了吧,,,,,,,,,,0,
那些值得可惜的东西就在心里攥着吧,,,,,,,,,,0,
思绪也从不停歇,,,,,,,,,,0,
像水仙在花园 开一次就凋谢,,,,,,,,,,0,
穿过这喧闹的街,,,,,,,,,,0,
我只有我自己 没什么不可以,,,,,,,,,,0,
我想我可以把那些时间,,,,,,,,,,0,
用来学习如何做饭,,,,,,,,,,0,
或者说是用别的奇思妙想来冲淡,,,,,,,,,,0,
我想我可以自己,,,,,,,,,,0,
自己变的越来越好而不是越变越烂,,,,,,,,,,0,
可天各一方的你,,,,,,,,,,0,
一想到就让我心口开始微微作痛,,,,,,,,,,0,
不知道从哪里写起,,,,,,,,,,0,
找不到用什么东西比喻你才合理,,,,,,,,,,0,
可能是我们太过熟悉 丢了自己,,,,,,,,,,0,
想着就算了就断了免得精神焕散呢,,,,,,,,,,0,
别在看着别在盼了走到这步也该断了,,,,,,,,,,0,
剩下我等着那些迷雾,,,,,,,,,,0,
逐渐烟消云散的,,,,,,,,,,0,
不是飞叶子致幻的 还是乱的,,,,,,,,,,0,
别管是谁先背叛了,,,,,,,,,,0,
那些不想听的话都快被说烂了,,,,,,,,,,0,
架都懒得吵了换冷战了,,,,,,,,,,0,
如今也只能够这样眼睁睁的看着,,,,,,,,,,0,
我们之间难道就真的这样算了,,,,,,,,,,0,
讨厌过冬天,,,,,,,,,,0,
讨厌冰冷的房间,,,,,,,,,,0,
讨厌没有过程的终点,,,,,,,,,,0,
别人说我疯癫从不在意从前,,,,,,,,,,0,
渐渐冬眠,,,,,,,,,,0,
不知道睡了几天,,,,,,,,,,0,
灰色的片面,,,,,,,,,,0,
青瓦色的房间,,,,,,,,,,0,
手机里的相片,,,,,,,,,,0,
哈那时候你笑的好甜,,,,,,,,,,0,
世界都是你的,,,,,,,,,,0,
想带你去三亚的海边,,,,,,,,,,0,
时间把你改变,,,,,,,,,,0,
我只能承认我看走了眼,,,,,,,,,,0,
轻信蜜语甜言,,,,,,,,,,0,
oh godanm我的老天,,,,,,,,,,0,
不如养一只狗,,,,,,,,,,0,
金毛还是柯基,,,,,,,,,,0,
我想了很久,,,,,,,,,,0,
既然你那么为难,,,,,,,,,,0,
我能给你的最后温柔,,,,,,,,,,0,
就是给你自由,,,,,,,,,,0,
所有咎由自取,,,,,,,,,,0,
我自己受,,,,,,,,,,0,
心口会隐隐的痛,,,,,,,,,,0,
像做了一场醒不了梦,,,,,,,,,,0,
像炸开的泵身体也失了重,,,,,,,,,,0,
你是夏天带来的风,,,,,,,,,,0,
熬不过这个冬,,,,,,,,,,0,
讨厌过冬天,,,,,,,,,,0,
讨厌冰冷的房间,,,,,,,,,,0,
讨厌没有过程的终点,,,,,,,,,,0,
别人说我疯癫从不在意从前,,,,,,,,,,0,
越是疯癫,,,,,,,,,,0,
越是边缘,,,,,,,,,,0,
其实我很清醒,,,,,,,,,,0,
庆幸及时看清,,,,,,,,,,0,
音乐是我的杜冷丁,,,,,,,,,,0,
止疼又治心,,,,,,,,,,0,
一计化了冰,,,,,,,,,,0,
一计要了命,,,,,,,,,,0,
我承认是我输了,,,,,,,,,,0,
输得彻底,,,,,,,,,,0,
再也不会哭了,,,,,,,,,,0,
抱抱自己,,,,,,,,,,0,
好了伤疤忘了疼,,,,,,,,,,0,
说的就是我们这种人,,,,,,,,,,0,
一个坑和一扇门,,,,,,,,,,0,
我不能选择再继续沉,,,,,,,,,,0,
哎,,,,,,,,,,0,
冬天我是真的真的真的不喜欢,,,,,,,,,,0,
你不在的时候慢慢学着习惯,,,,,,,,,,0,
一个人坐地铁一个人吃晚餐,,,,,,,,,,0,
一个人看万家灯火阑珊,,,,,,,,,,0,
一个人的狂欢,,,,,,,,,,0,
这世界还是色彩斑斓,,,,,,,,,,0,
冬天也不曾有过一丝暗淡,,,,,,,,,,0,
祝福本该有千言万语,,,,,,,,,,0,
愿你的下任没我好看,,,,,,,,,,0,
讨厌过冬天,,,,,,,,,,0,
讨厌冰冷的房间,,,,,,,,,,0,
讨厌没有过程的终点,,,,,,,,,,0,
别人说我疯癫从不在意从前,,,,,,,,,,0,
人类 自喻为地球的标配,,,,,,,,,,0,
人类 自认为与地球接轨,,,,,,,,,,0,
人类 可能为地球最大的负累,,,,,,,,,,0,
人类 保持敬畏 面对世界 都很卑微,,,,,,,,,,0,
这个命题太大找不到合适的切入口,,,,,,,,,,0,
那么顺流而上吧就按着随性的思维走,,,,,,,,,,0,
没有华丽没有精致没有修饰的flow,,,,,,,,,,0,
偶尔滑稽偶尔乏力偶尔韵脚带着走,,,,,,,,,,0,
正式进入主题 谈谈人类就这玩意,,,,,,,,,,0,
第一个如何降生延续成为一个群体,,,,,,,,,,0,
那是考古学生物学不轮到我来讲,,,,,,,,,,0,
脑细胞很奇妙悟出东西要分享,,,,,,,,,,0,
智慧 思想 自然赋予的宝物,,,,,,,,,,0,
生火 烹煮 是给身体的保护,,,,,,,,,,0,
后来思想衍生出新东西 叫做欲望,,,,,,,,,,0,
原始为了裹腹繁衍后来 变得嚣张,,,,,,,,,,0,
开始为所欲为自行其道建立生存法则,,,,,,,,,,0,
对或不对大行其道发明飞机卡车,,,,,,,,,,0,
发明道德发明法律声张自我管理,,,,,,,,,,0,
不断挑战不断击破显然矛盾体,,,,,,,,,,0,
制作武器 干什么 答案估计不只有一个,,,,,,,,,,0,
集聚武力 干什么 蔚蓝的天逐渐变灰色,,,,,,,,,,0,
Verse one 已经来到最后两个bar,,,,,,,,,,0,
缓一下 愿这脑补品你能消化,,,,,,,,,,0,
人类 自喻为地球的标配,,,,,,,,,,0,
人类 自认为与地球接轨,,,,,,,,,,0,
人类 可能为地球最大的负累,,,,,,,,,,0,
人类 保持敬畏 面对世界 都很卑微,,,,,,,,,,0,
第二段才开始讲这首歌的中心思想,,,,,,,,,,0,
有人擅长毕露锋芒填太满将自我膨胀,,,,,,,,,,0,
Bang！爆炸了 但是还没有 你们还没有这个意识,,,,,,,,,,0,
于是我写下了这首歌,,,,,,,,,,0,
当作觉悟的一个仪式 插一面旗帜,,,,,,,,,,0,
凭什么 自喻生物里的最高等,,,,,,,,,,0,
凭什么 位置设在链子最高层,,,,,,,,,,0,
甚至这链子 是为了面子 掌控它其实是天子 我们这群骗子,,,,,,,,,,0,
不把目光放大远望总有一天先死,,,,,,,,,,0,
Huh 你们看到吗 看不到吧,,,,,,,,,,0,
钱包变得鼓胀 然而精神贫乏,,,,,,,,,,0,
建立动物园 方法全 却忍不下物种的多元,,,,,,,,,,0,
看 每天五十到一百五十种动物消失,,,,,,,,,,0,
我们对大自然未知的力量敢藐视,,,,,,,,,,0,
步向毁灭 剩几个小时？,,,,,,,,,,0,
人类 自喻为地球的标配,,,,,,,,,,0,
人类 自认为与地球接轨,,,,,,,,,,0,
人类 可能为地球最大的负累,,,,,,,,,,0,
人类 保持敬畏 面对世界 都很卑微,,,,,,,,,,0,
时光的掌纹-烟瞳,,,,,,,,,,0,
八月的天不再如三月般微凉,,,,,,,,,,0,
I said I love U 流在南方的时光,,,,,,,,,,0,
倾听烟瞳最初销声匿迹的梦,,,,,,,,,,0,
午夜的梦十五岁的初吻,,,,,,,,,,0,
经历过的人时光的掌纹,,,,,,,,,,0,
那个冬季的微笑倾国倾城,,,,,,,,,,0,
那场未开始就结束的刻骨铭心,,,,,,,,,,0,
心左岸右转情路磕磕绊绊,,,,,,,,,,0,
爱情化做羁绊流年已远,,,,,,,,,,0,
倾听内心的声音午夜的叹息,,,,,,,,,,0,
哽咽无奈的声音悲伤的旋律,,,,,,,,,,0,
捕捉灵魂看见灵魂的裂痕,,,,,,,,,,0,
你的声音你的身影in my dream,,,,,,,,,,0,
那些回忆太厚重太痛,,,,,,,,,,0,
想说的故事太长了那就让我沉默的笑着,,,,,,,,,,0,
一张白纸写满你的名字,,,,,,,,,,0,
童话丢失了年轮,,,,,,,,,,0,
现实的伤痕拉不住岁月的缰绳,,,,,,,,,,0,
三年前偷拍他的那些照片,,,,,,,,,,0,
在丢弃之前再看一眼,,,,,,,,,,0,
抚摩着照片上的脸一遍一遍,,,,,,,,,,0,
三年之后三年之前一切都已改变,,,,,,,,,,0,
一切都在改变模糊了容颜,,,,,,,,,,0,
幻想一整个城市的灯都闭上眼,,,,,,,,,,0,
让她在这个夜晚最后一次怀念,,,,,,,,,,0,
画他浅浅的笑画他眉眼的素描,,,,,,,,,,0,
然后再一张张烧掉记忆中奔跑,,,,,,,,,,0,
光阴如刻刀缘分多深多浅,,,,,,,,,,0,
记忆也遥远锈迹斑斑,,,,,,,,,,0,
去另一个城市给自己安置一个家,,,,,,,,,,0,
把对他的爱转换成原谅没有什么好感想,,,,,,,,,,0,
要坚强离开他只是暂时的绝望,,,,,,,,,,0,
总会有对的人在心里给你对的地方,,,,,,,,,,0,
那些深刻的爱那个孤傲的男孩,,,,,,,,,,0,
他不会再回来,,,,,,,,,,0,
那些还没讲出的话那就算了吧,,,,,,,,,,0,
那些迷失的青涩的爱那就忘了吧,,,,,,,,,,0,
那个记忆中的少年,,,,,,,,,,0,
夕阳如荒草般的夏天,,,,,,,,,,0,
那个固执的少女那一年银色的冬天,,,,,,,,,,0,
没有再见没有相约再见,,,,,,,,,,0,
都散了那就真的再见吧,,,,,,,,,,0,
没忘记你离开的那天大雨不停地下,,,,,,,,,,0,
你有多了的想法和我不是一个方向,,,,,,,,,,0,
怀念初次见你时候你还弹弹吉他,,,,,,,,,,0,
现在就算见面 也只能谈谈其他,,,,,,,,,,0,
I mean 我们双向都断了联系,,,,,,,,,,0,
自然也少了交集从此变得平行,,,,,,,,,,0,
我们都觉得可惜可也只是说说而已,,,,,,,,,,0,
把遗憾挂在嘴边但心里也没多叹气,,,,,,,,,,0,
太多事情都变质 在这几天里,,,,,,,,,,0,
我错过巴士最后班次 可能是没你一起,,,,,,,,,,0,
大概是因为不同 才关上阀门,,,,,,,,,,0,
也因为是不同的人才有太多不可能,,,,,,,,,,0,
我们都是怕麻烦的人,,,,,,,,,,0,
我们都选择关闭心门,,,,,,,,,,0,
我们都是怕麻烦的人,,,,,,,,,,0,
最后都大方承认,,,,,,,,,,0,
你变得太不的一样,,,,,,,,,,0,
我也不愿意假装,,,,,,,,,,0,
我们都怕麻烦所以干脆就避开吵架,,,,,,,,,,0,
这没错 这没错,,,,,,,,,,0,
你变得太不的一样,,,,,,,,,,0,
我也不愿意假装,,,,,,,,,,0,
我们都怕麻烦所以干脆给彼此长假,,,,,,,,,,0,
这没错 这没错,,,,,,,,,,0,
到目前为止还能愿意说声感谢,,,,,,,,,,0,
感谢是你的手握着我过了整个冬天,,,,,,,,,,0,
想问有没有时间或许可以再见一面,,,,,,,,,,0,
可因为太怕麻烦所以避开这些,,,,,,,,,,0,
我想你也是一样 所以都遗忘,,,,,,,,,,0,
以为我们都不一样结果都怕有事在心上,,,,,,,,,,0,
I mean 这勉强也算是个共同点,,,,,,,,,,0,
放弃再见你 梦里再看你一眼,,,,,,,,,,0,
梦里的你成为了海市蜃楼,,,,,,,,,,0,
说实话有点上头,,,,,,,,,,0,
没麻烦还能和你一起畅游,,,,,,,,,,0,
醒来后我们都已经很不熟,,,,,,,,,,0,
怕麻烦所以我们都很不熟,,,,,,,,,,0,
我们都是怕麻烦的人,,,,,,,,,,0,
我们都选择关闭心门,,,,,,,,,,0,
我们都是怕麻烦的人,,,,,,,,,,0,
最后大方承认,,,,,,,,,,0,
你变得太不的一样,,,,,,,,,,0,
我也不愿意假装,,,,,,,,,,0,
我们都怕麻烦所以干脆就避开吵架,,,,,,,,,,0,
这没错 这没错,,,,,,,,,,0,
你变得太不的一样,,,,,,,,,,0,
我也不愿意假装,,,,,,,,,,0,
我们都怕麻烦所以干脆就彼此吵架,,,,,,,,,,0,
这没错 这没错,,,,,,,,,,0,
你变得太不一样 不一样,,,,,,,,,,0,
你变得太不一样,,,,,,,,,,0,
我也不愿意假装,,,,,,,,,,0,
我们都怕麻烦所以干脆这样结束吧,,,,,,,,,,0,
这没错 这没错,,,,,,,,,,0,
oh baby从每天开始,,,,,,,,,,0,
需要陪在你身边,,,,,,,,,,0,
我不再让你孤单,,,,,,,,,,0,
看着你的眼睛发现你的秘密,,,,,,,,,,0,
我找到了原本寻找的东西,,,,,,,,,,0,
所有遗落的时光我用时间补偿,,,,,,,,,,0,
慢慢发现时间流动就像是代码,,,,,,,,,,0,
尝试去做所有你未曾想过的事,,,,,,,,,,0,
就如同一个问题,,,,,,,,,,0,
深藏在我的心底,,,,,,,,,,0,
对我亮出皇后牌你知道,,,,,,,,,,0,
现在对我来说是守护赌注你会清楚 yep,,,,,,,,,,0,
一些美好的事都已呈现在你面前,,,,,,,,,,0,
驱使你回归所有的条件,,,,,,,,,,0,
失去你的感觉认知很可笑,,,,,,,,,,0,
开始发现有你陪伴不是一种剧本,,,,,,,,,,0,
为了我 你可以穿上珍藏的外套,,,,,,,,,,0,
现在似越在你口中说的久远冬天连着WeChat诉说,,,,,,,,,,0,
原本单人床变为双人床,,,,,,,,,,0,
像是登上飞机去到理想胜地,,,,,,,,,,0,
通知一声不过是换种方式告诉你,,,,,,,,,,0,
即使我们在旅行我为你买单,,,,,,,,,,0,
不需要你说的太多美食为你准备,,,,,,,,,,0,
让你知道我在恭候你的大驾光临,,,,,,,,,,0,
洗耳恭听 因为你 我才在这里,,,,,,,,,,0,
baby有些事要为你做不会喝你玩把戏,,,,,,,,,,0,
我藏在你的背后,,,,,,,,,,0,
也找了很多的借口,,,,,,,,,,0,
我只是顺路走走,,,,,,,,,,0,
是太热不是害羞,,,,,,,,,,0,
想解开疑惑的谜团,,,,,,,,,,0,
又不让你怎样,,,,,,,,,,0,
你要往北我家在南,,,,,,,,,,0,
也想悄悄的跟上,,,,,,,,,,0,
hey my boy 就想跟在你身后,,,,,,,,,,0,
看着你背影依旧,,,,,,,,,,0,
脸红心跳是偷偷,,,,,,,,,,0,
幻想中能牵你手,,,,,,,,,,0,
hey my boy 有很多的办法不让你知道我的存在,,,,,,,,,,0,
可是你会知道吗 我现在好孤单,,,,,,,,,,0,
他喜欢清纯女孩 戒了浓妆超可爱,,,,,,,,,,0,
喜欢简单的唇彩 感性同时也要骨感,,,,,,,,,,0,
所以薯片丢了吧把它换成纯牛奶,,,,,,,,,,0,
当然爱一个人的同时先学会自爱,,,,,,,,,,0,
怎么让完美的自己能够站到你的身边,,,,,,,,,,0,
这是一个大问题一直让我很纠结,,,,,,,,,,0,
害怕自己不够好得到的答案是无解,,,,,,,,,,0,
所以一直都在当透明人藏在你后面,,,,,,,,,,0,
他们不了解 总以为是腼腆,,,,,,,,,,0,
baby别看表面 只是不爱表现,,,,,,,,,,0,
哪有那么肤浅 对你的爱蓄势待发,,,,,,,,,,0,
所以要唱这首歌 大声跟你说句话,,,,,,,,,,0,
想陪你走到世界尽头,,,,,,,,,,0,
我早已经丢掉所有,,,,,,,,,,0,
如果能够在你左右,,,,,,,,,,0,
想陪你走到时间尽头,,,,,,,,,,0,
逛遍世界每个角落,,,,,,,,,,0,
因为有你已经足够,,,,,,,,,,0,
很多的时候我只能记得你的背面,,,,,,,,,,0,
偶尔眼神碰撞却连忙道歉说抱歉,,,,,,,,,,0,
sorry 我有错吗 总默默的偷看 你的侧脸,,,,,,,,,,0,
想和你说句话 思前想后又是止步不前,,,,,,,,,,0,
再也不要这样的暗恋,,,,,,,,,,0,
