不管什么方式去让你的情绪get high,,,,0
最简单 去楼下买上几瓶青岛,,,,0
再回来听 好不好但就是千万不能嗑药,,,,0
让我们游向月光,,,,0
攀越那潮汐,,,,0
城市用睡眠遮掩的夜,,,,0
让我们游出去 游出去,,,,0
今夜,,,,0
在海边,,,,0
破碎的光在我的眼前,,,,0
舞蹈像一百万只眼睛,,,,0
悲哀的拍打 快乐的浪,,,,0
飘过我敞开的心,,,,0
言语流出像无尽的雨落入安静港湾,,,,0
朦胧月光洒下你我未作出任何防范,,,,0
一瞬间精神的 静止的 天真的,,,,0
不安的光都看着我,,,,0
照亮记忆的光辉 丢掉的伤悲,,,,0
他们都戴着锁,,,,0
不用再看 我们早已越过深渊,,,,0
我像月光环绕你身边,,,,0
让我们游向月光,,,,0
攀越那潮汐,,,,0
城市用睡眠遮掩的夜,,,,0
让我们游出去 游出去,,,,0
今夜,,,,0
在海边,,,,0
你的声音 变得慵懒,,,,0
口舌发干 天花旋转,,,,0
你的笑像高度的酒,,,,0
这气氛 开始迷幻,,,,0
空旷的街道,,,,0
这月光配你刚刚好,,,,0
想霸占整个的夜晚,,,,0
像发动机不停的运转,,,,0
我感觉背部发痒开始长出了翅膀,,,,0
想带你飞上月亮,,,,0
然后独享你的美好,,,,0
听见你尖叫,,,,0
你的声音还在萦绕,,,,0
像飞船无处停靠,,,,0
我的欲望开始燃烧,,,,0
让我们游向月光,,,,0
攀越那潮汐,,,,0
城市用睡眠遮掩的夜,,,,0
让我们游出去 游出去,,,,0
今夜,,,,0
在海边,,,,0
会想起你的,,,,0
你的青春永远定格在这一天 以后只能从照片里才能看到你的脸,,,,0
光辉的舞步到处都有你的身影 岁月的涟漪全部都是你的声音,,,,0
有共你在舞台上挥洒青春的曾经 这也算是我人中的一种庆幸,,,,0
我似乎已经忘记了 我是怎么认识你 但是我永远不会忘记我们怎么失去你,,,,0
试着不去想起 但一次又一次的浮现眼底 就是这样的挥之不去,,,,0
一开始 我觉得这怎么可能是真的,,,,0
当意识到这是真的 坚强这两个字瞬间就没有了意义,,,,0
情感再也没有办法隐藏 一种从没有过的悲伤它迎面而上,,,,0
很不习惯 从现在就要开始怀念你 以前一年一度的聚会你从未缺席,,,,0
舞蹈界的八卦我全部靠你 关于舞蹈的一切 我全部靠你,,,,0
你那些低能弱智的想法我时常想起,,,,1
还记得跟你排练时的神情和语气,,,,0
如果现在问我什么是生命的意义,,,,0
我会说 当一个人离去 却还有很多人惦记,,,,0
＊人群在眼前走过 脚步被身影淹没,,,,0
只要有人在跳跃的角落 我们都会想起你的,,,,0
外面街灯在闪烁 你的故事延续着,,,,0
我们都会想你的,,,,0
掌声为你而响着 笑声为你而留着,,,,0
只要去到你去过的角落 我们都会想起你的,,,,0
天色虽然灰暗了 黎明光辉紧跟着,,,,0
我们都会想你的＊,,,,1
生活 对你来说是多么的不容易 你的梦想注定了你一定要靠你自己,,,,0
你就像钢筋一样细小而不易折断 无论多少风浪你的微笑始终像月牙一样,,,,0
从东边跳到西边 从早晨练到晚上,,,,0
你说舞是为了自己而跳不是为了炫耀,,,,0
节拍在耳边萦绕 尝过汗水的味道,,,,0
只有脚步不停 你说这样才能感觉到心跳,,,,0
不知道 有一天当我们相遇 那情形应该相当有趣,,,,0
你还是那张年轻的脸 我可能已经是满手老茧 而且还有一只耳朵可能什么都听不见,,,,0
只看到你带着上帝刚和micheal jackson battle,,,,0
你握着我的手问我怎么那么久,,,,0
我一句话也说不出口 却已经满脸泪流,,,,0
光想到这里 都已经满脸泪流,,,,0
我知道你能看到 我知道你能听到,,,,0
我知道我们的祈祷你都已经一一收到,,,,0
天堂和人间的距离看起来很遥远,,,,0
但音乐想起来的时候 你一定就在身边,,,,0
从前你让我写一首歌给你用来求婚,,,,0
现在我再写一首歌用来纪念你的人生,,,,0
我不敢说你是我们所有人的精神,,,,0
但你一定拥有舞者应该拥有的灵魂,,,,0
＊人群在眼前走过 脚步被身影淹没,,,,0
只要有人在跳跃的角落 我们都会想起你的,,,,0
外面街灯在闪烁 你的故事延续着,,,,0
我们都会想你的,,,,0
掌声为你而响着 笑声为你而留着,,,,0
只要去到你去过的角落 我们都会想起你的,,,,0
天色虽然灰暗了 黎明光辉紧跟着,,,,0
我们都会想你的＊,,,,1
庆幸能遇见你 高兴能遇见你,,,,0
满满你的回忆 永远不会消去,,,,0
轻轻的每一句 都是在想你,,,,0
我说今天是昨天的提炼 双手放开开始下一个启点,,,,0
起点 意味着上一段的终点,,,,0
无论成功或失败都是上帝馈赠的提点,,,,0
也理解 下一段依旧冒着凶险,,,,0
我用腾空的姿态渴望再带来一次席卷,,,,0
你可以说 一切都是命中注定,,,,0
那选择逆流而上也算一种宿命,,,,0
因为那份倔强已在心中竖立,,,,0
写首歌给未来的自己我装入信封速递,,,,0
迈出那一步 我的脚步在提速,,,,0
当我回头望着曾经奋力跑过的那一路,,,,0
前方太多障碍物还在不断冲破那迷雾,,,,0
靠执着的态度什么都不在乎 继续通过下一处,,,,0
用时间下的赌注 让一切充满想象,,,,0
多年后画的舞步 是否会有什么两样,,,,0
又是否能够回忆过滤着过去的,,,,0
当初的梦在眼里又或许是墨绿色,,,,0
Super Duper - MJ116顽童,,,,0
She Super Duper真想认识她,,,,0
好到说不出话来 薪水都给她,,,,0
因为她就是我性幻想,,,,1
我把马子丢在网咖,,,,1
着迷着不能不想她,,,,0
甚至忘了到底谁是我妈,,,,1
为你改变style 为了你不在当台客,,,,0
穿你喜欢的穿着 每天听你喜欢的歌,,,,0
为了让她多看一眼 不晓得她有没有发现,,,,0
我为她所做的改变 每一点都是心甘情愿,,,,0
Oh you 我要带你回家,,,,0
火辣身材配上丁字裤,,,,1
hot到我和兄弟都反目,,,,1
她就是这样的惹火,,,,0
就像那偷心的小偷,,,,0
悄悄的把我的心给掌握,,,,0
见到她我魂都飞了,,,,0
上班也都魂不守舍,,,,0
像是被下了勾魂的符,,,,0
她来了吗 在哪 快出现在这,,,,0
我眼里只有她 我心里只要她的话,,,,0
即使有人会笑我傻瓜,,,,0
依然的把所有奉献给她,,,,0
她个性绝对的nice,,,,0
寻找个追求的Chance,,,,0
要追她不能用钻石,,,,0
完美个风格我绝对的爱死,,,,0
Oh you 我要带你回家 Be my boo,,,,0
火辣身材配上丁字裤,,,,1
hot到我和兄弟都反目,,,,1
Oh you 我要带你回家 Be my boo,,,,1
火辣身材配上丁字裤,,,,1
hot到我和兄弟都反目,,,,1
从不乏味,,,,0
唯一的花魁 wow,,,,0
从不乏味,,,,0
唯一的花魁 wow,,,,0
外面温度太低就让我尽情的高冷,,,,0
但只暖我的baby做她的超人,,,,0
她从不介意这座城池岛屿的拥挤,,,,0
会带上闺蜜团来找我兄弟开Party,,,,0
再把studio当包间录完和eb的单曲,,,,0
她喜欢我的腔调也低调不喜欢攀比,,,,0
她计划一场旅行陪我巡演北上广,,,,0
喝个烂醉靠我肩膀说陪她看月光,,,,0
她给我的没法拒绝,,,,0
秒杀宅出癌的贞操,,,,0
姐们儿玩得尽兴就别只会专注我的闷骚,,,,0
她知道我才是根本没办法停下来的摩羯,,,,0
不止温暖上个冬天,,,,0
我才是炽热的熔岩,,,,0
跟我浪迹天涯走南闯北赚钱给她花,,,,0
给她享受荣华富贵还要带她回我家,,,,0
跟她说什么都不用担心就把自己交给我吧,,,,0
从不乏味,,,,0
唯一的花魁 wow,,,,0
从不乏味,,,,0
唯一的花魁 wow,,,,0
对她的态度很在乎,,,,0
是因为她总对我的利益真心最在乎,,,,0
这园林城市的深处还是藏不住她的酷,,,,0
超出她年龄的成熟从身材到内心深处,,,,0
她只听最到位的陈述,,,,0
如果你没有最好的风度她看你的眼神没温度,,,,0
但她也会对我言听计从,,,,0
每一个重大的决定之前征求我的主意,,,,0
我有我的努力她有她自己的独立,,,,0
保持必要的距离却又彼此那么熟悉,,,,0
这段关系里面从来不crazy,,,,0
大概是她和我都太酷的关系,,,,0
别羡慕Beyonce和Jay-Z,,,,0
我是最坏的rapper她是最好的lady,,,,0
从不乏味,,,,0
唯一的花魁 wow,,,,0
从不乏味,,,,0
唯一的花魁 wow,,,,0
从不乏味,,,,0
唯一的花魁 wow,,,,0
从不乏味,,,,0
唯一的花魁 wow,,,,0
打点小麻将 整点麻辣烫,,,,0
倒到床上看点歪录像,,,,1
炒点渣渣股 拽哈儿浪摆舞,,,,1
听哈评书 斗一哈地主,,,,0
成都的日子 够麻也够辣,,,,0
成都这塌塌够大也够耍,,,,0
千年芙蓉花 成都盖碗茶,,,,0
摆不尽的龙门阵神话,,,,0
成都人的街 成都人的庙,,,,0
城后头的三轮包到广场绕,,,,0
成都人的歪 成都人的笑,,,,0
小商小贩飞机广告扭到你来臊,,,,0
成都人的牌 成都人的叫,,,,0
成都开的茶眼儿铺子老板阴到笑,,,,0
成都人的嘴 成都人的嚼,,,,0
成都婆娘膀没到就惊抓抓地叫,,,,0
成都人的麻辣 成都人的假打,,,,0
成都人的潇洒 成都人的好耍,,,,0
成都人的文化 成都人的风雅,,,,0
成都人的吃法 成都人有真假,,,,0
摆不完的神话 吹不尽的笑话,,,,0
说不完的屁话 冒不尽的塞话,,,,0
讲不出的心酸 诉不尽的苦辣,,,,0
道不清的真话 扯不赢的混话,,,,0
打点小麻将 整点麻辣烫,,,,0
倒到床上看点歪录像,,,,0
炒点渣渣股 拽哈儿浪摆舞,,,,0
斗哈地主听一哈评书,,,,0
青城山上砍过树 武候祠头盗过墓,,,,1
春熙路上赶过场 马家花园嫖过娼,,,,1
太升南路下过海 火车北站挂过彩,,,,1
猛追湾头洗过澡 天府广场赛过跑,,,,1
九眼桥头打过劫 川大门口飙过血,,,,1
意气精魄坚如铁 成都婆娘就是烈,,,,1
四川体院练过武 红色年代敲过鼓,,,,0
岷山床上流过汗 锦江宾馆吃过饭,,,,1
跳伞塔上吹过风 伊藤门口立过功,,,,0
派出所头睡过觉 公安局切报过到,,,,1
地主桌上翻过本 卡卡角角吸过粉,,,,1
成都不吃期头的绝对是哈宝儿,,,,1
铲点铁锅香 喝碗羊肉汤,,,,0
玉林串串位子不好抢,,,,0
找家洗脚房 摆起搓麻将,,,,1
一杯茶水要耍到天亮,,,,0
成都的日子 够麻也够辣,,,,0
成都这塌塌够大也够耍,,,,0
千年芙蓉花 成都盖碗茶,,,,0
品不尽的酸甜和苦辣,,,,0
看到我们style就会了解为什么我们都一直酱子,,,,0
看到我们style就会了解为什么我们都一直酱子,,,,0
我们Walk this way喝着忘情水,,,,0
脖子上的项链当年的黄金贵,,,,0
我们Run几年回到老学校没有人旷课,,,,0
在放学后手提音响放的是放客,,,,0
太多三脚猫脚上不敢穿三片叶 屌,,,,0
简简单单超经典 不信去问蛋堡的 the old school is back,,,,0
这大鼓这么肥 你hold住,,,,0
准备好了没我请出祖师爷,,,,0
那现在你们知道我实在奇葩,,,,0
我散发的光芒超过我身上的爱迪达,,,,0
看清楚了没 现在这个组合太嘻哈,,,,0
你靠谁在启发 当个搅和咖要怎么打破他,,,,0
我这个金句来自肚子里的金墨水,,,,0
挂在嘴上因为虚荣心作祟,,,,0
Original 或 fake 后者就坐回坐位,,,,0
不同等级的人怎么可能会凑对,,,,0
就是嘻哈经典的样子,,,,0
传奇DMC穿得方式,,,,0
配上一条金色的大串链子,,,,0
这就是最hip-hop的我,,,,0
看到我们style就会了解为什么我们都一直酱子,,,,0
看到我们style就会了解为什么我们都一直酱子,,,,0
想要替她放松心情 她说我不解风情,,,,0
说笑话逗她开心 她说我在攻击,,,,0
我的她 突然变的不可爱了,,,,0
天杀的 我在想 到底是什么害的,,,,0
她半夜睡不着觉 又有点头痛,,,,0
提不起劲 不想参加任何活动,,,,0
好像这里也在痛 噢 那里也在痛 噢,,,,0
她不知所措 她的所作所谓开始变的善变,,,,0
仿佛忧郁在蔓延,,,,0
犹豫又不决 而体重开始变肥,,,,0
而我扫到了 这个台风尾,,,,0
她的脾气 搞的我就快要崩溃,,,,0
原来有种东西 它叫做Mc,,,,0
PMS 是经前症候群,,,,0
